"App name","Date","Time","Duration"
"Screen off (locked)","10/08/23","4:03:53 pm","0:06:47"
"Snapchat","10/08/23","4:03:40 pm","0:00:05"
"WhatsApp","10/08/23","4:03:31 pm","0:00:08"
"Screen on (unlocked)","10/08/23","4:03:25 pm","0:00:01"
"Screen off (locked)","10/08/23","4:01:00 pm","0:02:25"
"Snapchat","10/08/23","4:00:04 pm","0:00:56"
"Snapchat","10/08/23","3:50:20 pm","0:09:40"
"Gmail","10/08/23","3:50:10 pm","0:00:01"
"Chrome","10/08/23","3:50:06 pm","0:00:04"
"Gmail","10/08/23","3:49:48 pm","0:00:17"
"Calculator","10/08/23","3:48:45 pm","0:00:42"
"Calculator","10/08/23","3:48:41 pm","0:00:02"
"Instagram","10/08/23","3:48:35 pm","0:00:04"
"Calculator","10/08/23","3:48:27 pm","0:00:06"
"YouTube","10/08/23","3:48:09 pm","0:00:17"
"Instagram","10/08/23","3:47:29 pm","0:00:38"
"Screen on (unlocked)","10/08/23","3:47:24 pm","0:00:01"
"Screen off (locked)","10/08/23","3:27:45 pm","0:19:39"
"Instagram","10/08/23","3:26:32 pm","0:01:11"
"Screen on (unlocked)","10/08/23","3:26:32 pm","0:00:01"
"Screen off (locked)","10/08/23","3:24:16 pm","0:02:16"
"Instagram","10/08/23","3:18:54 pm","0:05:22"
"Instagram","10/08/23","3:18:51 pm","0:00:02"
"YouTube","10/08/23","3:18:13 pm","0:00:03"
"Screen on (unlocked)","10/08/23","3:18:12 pm","0:00:01"
"Screen off (locked)","10/08/23","3:05:35 pm","0:12:37"
"YouTube","10/08/23","2:45:53 pm","0:19:42"
"Screen on (unlocked)","10/08/23","2:45:52 pm","0:00:01"
"Screen off (locked)","10/08/23","2:41:24 pm","0:04:29"
"YouTube","10/08/23","2:06:43 pm","0:34:41"
"WhatsApp","10/08/23","2:06:34 pm","0:00:07"
"Screen on (unlocked)","10/08/23","2:06:34 pm","0:00:01"
"Screen off (locked)","10/08/23","2:03:45 pm","0:02:49"
"WhatsApp","10/08/23","2:03:37 pm","0:00:07"
"Screen on (unlocked)","10/08/23","2:03:37 pm","0:00:01"
"Screen off (locked)","10/08/23","1:58:02 pm","0:05:35"
"WhatsApp","10/08/23","1:57:39 pm","0:00:23"
"LinkedIn","10/08/23","1:57:30 pm","0:00:08"
"WhatsApp","10/08/23","1:57:18 pm","0:00:09"
"Screen on (unlocked)","10/08/23","1:57:17 pm","0:00:01"
"Screen off (locked)","10/08/23","1:57:07 pm","0:00:10"
"WhatsApp","10/08/23","1:56:47 pm","0:00:20"
"Chrome","10/08/23","1:56:37 pm","0:00:10"
"WhatsApp","10/08/23","1:56:29 pm","0:00:07"
"Chrome","10/08/23","1:55:54 pm","0:00:35"
"WhatsApp","10/08/23","1:55:44 pm","0:00:10"
"Chrome","10/08/23","1:55:42 pm","0:00:02"
"WhatsApp","10/08/23","1:55:34 pm","0:00:08"
"Doc Scanner","10/08/23","1:55:17 pm","0:00:17"
"WhatsApp","10/08/23","1:55:13 pm","0:00:03"
"Drive","10/08/23","1:54:43 pm","0:00:30"
"WhatsApp","10/08/23","1:54:29 pm","0:00:13"
"LinkedIn","10/08/23","1:50:56 pm","0:03:25"
"Screen on (unlocked)","10/08/23","1:50:56 pm","0:00:01"
"Screen off (locked)","10/08/23","1:48:06 pm","0:02:50"
"LinkedIn","10/08/23","1:44:41 pm","0:03:26"
"Screen on (unlocked)","10/08/23","1:44:40 pm","0:00:01"
"Screen off (locked)","10/08/23","1:44:39 pm","0:00:01"
"LinkedIn","10/08/23","1:43:05 pm","0:01:34"
"Screen on (unlocked)","10/08/23","1:43:05 pm","0:00:01"
"Screen off (locked)","10/08/23","1:41:48 pm","0:01:17"
"LinkedIn","10/08/23","1:41:24 pm","0:00:23"
"WhatsApp","10/08/23","1:41:09 pm","0:00:10"
"Screen on (unlocked)","10/08/23","1:41:09 pm","0:00:01"
"Screen off (locked)","10/08/23","1:39:03 pm","0:02:05"
"WhatsApp","10/08/23","1:37:55 pm","0:01:08"
"Screen on (unlocked)","10/08/23","1:37:54 pm","0:00:01"
"Screen off (locked)","10/08/23","1:36:40 pm","0:01:15"
"WhatsApp","10/08/23","1:36:35 pm","0:00:05"
"Screen on (unlocked)","10/08/23","1:36:35 pm","0:00:01"
"Screen off (locked)","10/08/23","1:35:14 pm","0:01:20"
"WhatsApp","10/08/23","1:35:05 pm","0:00:10"
"Screen on (unlocked)","10/08/23","1:35:04 pm","0:00:01"
"Screen off (locked)","10/08/23","1:34:46 pm","0:00:18"
"WhatsApp","10/08/23","1:34:42 pm","0:00:04"
"Wireless Earphones","10/08/23","1:34:38 pm","0:00:04"
"WhatsApp","10/08/23","1:34:11 pm","0:00:27"
"Screen on (unlocked)","10/08/23","1:34:09 pm","0:00:01"
"Screen off (locked)","10/08/23","1:28:08 pm","0:06:02"
"WhatsApp","10/08/23","1:28:06 pm","0:00:01"
"Screen on (unlocked)","10/08/23","1:28:06 pm","0:00:01"
"Screen off (locked)","10/08/23","12:59:57 pm","0:28:09"
"Gmail","10/08/23","12:59:38 pm","0:00:10"
"Chrome","10/08/23","12:59:37 pm","0:00:00"
"Screen on (unlocked)","10/08/23","12:59:37 pm","0:00:01"
"Screen off (locked)","10/08/23","12:54:55 pm","0:04:41"
"Chrome","10/08/23","12:54:34 pm","0:00:21"
"Screen on (unlocked)","10/08/23","12:54:34 pm","0:00:01"
"Screen off (locked)","10/08/23","12:46:34 pm","0:08:00"
"Chrome","10/08/23","12:45:02 pm","0:01:32"
"Gmail","10/08/23","12:44:56 pm","0:00:06"
"Truecaller","10/08/23","12:44:53 pm","0:00:02"
"LinkedIn","10/08/23","12:44:50 pm","0:00:03"
"Phone","10/08/23","12:44:49 pm","0:00:01"
"Screen on (unlocked)","10/08/23","12:44:49 pm","0:00:01"
"Screen off (locked)","10/08/23","12:41:15 pm","0:03:33"
"Phone","10/08/23","12:41:14 pm","0:00:02"
"LinkedIn","10/08/23","12:33:53 pm","0:07:20"
"Chrome","10/08/23","12:33:53 pm","0:00:01"
"WhatsApp","10/08/23","12:33:42 pm","0:00:10"
"Chrome","10/08/23","12:33:33 pm","0:00:07"
"Chrome","10/08/23","12:33:12 pm","0:00:19"
"LinkedIn","10/08/23","12:31:29 pm","0:01:43"
"Screen on (unlocked)","10/08/23","12:31:17 pm","0:00:01"
"Screen off (locked)","10/08/23","12:29:56 pm","0:01:21"
"Instagram","10/08/23","12:14:20 pm","0:15:35"
"Gmail","10/08/23","12:13:16 pm","0:01:03"
"Screen on (unlocked)","10/08/23","12:12:56 pm","0:00:01"
"Screen off (locked)","10/08/23","11:44:15 am","0:28:41"
"Snapchat","10/08/23","11:42:58 am","0:01:13"
"Screen on (unlocked)","10/08/23","11:42:49 am","0:00:01"
"Screen off (locked)","10/08/23","11:38:51 am","0:03:58"
"Messages","10/08/23","11:38:21 am","0:00:29"
"Camera","10/08/23","11:38:19 am","0:00:01"
"Gmail","10/08/23","11:38:00 am","0:00:18"
"WhatsApp","10/08/23","11:37:18 am","0:00:40"
"Messages","10/08/23","11:37:09 am","0:00:04"
"Truecaller","10/08/23","11:36:39 am","0:00:30"
"Messages","10/08/23","11:36:25 am","0:00:08"
"Instagram","10/08/23","11:27:36 am","0:08:39"
"Gymshark","10/08/23","11:25:15 am","0:02:20"
"Instagram","10/08/23","11:24:50 am","0:00:20"
"Instagram","10/08/23","11:24:44 am","0:00:03"
"Instagram","10/08/23","11:23:34 am","0:01:09"
"Gmail","10/08/23","11:22:37 am","0:00:55"
"Instagram","10/08/23","11:22:33 am","0:00:02"
"Screen on (unlocked)","10/08/23","11:22:33 am","0:00:01"
"Screen off (locked)","10/08/23","11:20:54 am","0:01:38"
"Instagram","10/08/23","11:20:24 am","0:00:31"
"Instagram","10/08/23","11:15:31 am","0:04:47"
"WhatsApp","10/08/23","11:15:28 am","0:00:03"
"Doc Scanner","10/08/23","11:15:17 am","0:00:11"
"WhatsApp","10/08/23","11:14:48 am","0:00:27"
"Instagram","10/08/23","11:10:14 am","0:04:32"
"Wireless Earphones","10/08/23","11:10:11 am","0:00:03"
"Instagram","10/08/23","11:09:51 am","0:00:19"
"WhatsApp","10/08/23","11:09:48 am","0:00:02"
"WhatsApp","10/08/23","11:09:24 am","0:00:22"
"Screen on (unlocked)","10/08/23","11:09:23 am","0:00:01"
"Screen off (locked)","10/08/23","11:08:31 am","0:00:52"
"WhatsApp","10/08/23","11:08:25 am","0:00:06"
"Screen on (unlocked)","10/08/23","11:08:24 am","0:00:01"
"Screen off (locked)","10/08/23","11:08:06 am","0:00:18"
"WhatsApp","10/08/23","11:07:53 am","0:00:13"
"Chrome","10/08/23","11:07:21 am","0:00:30"
"Google","10/08/23","11:07:19 am","0:00:01"
"Chrome","10/08/23","11:07:12 am","0:00:07"
"Google","10/08/23","11:07:09 am","0:00:03"
"Calculator","10/08/23","11:07:03 am","0:00:04"
"WhatsApp","10/08/23","11:06:42 am","0:00:18"
"Instagram","10/08/23","11:06:41 am","0:00:01"
"Screen on (unlocked)","10/08/23","11:06:41 am","0:00:01"
"Screen off (locked)","10/08/23","11:06:03 am","0:00:38"
"Instagram","10/08/23","10:52:52 am","0:13:11"
"Screen on (unlocked)","10/08/23","10:52:52 am","0:00:01"
"Screen off (locked)","10/08/23","10:52:26 am","0:00:26"
"Instagram","10/08/23","10:47:40 am","0:04:45"
"Screen on (unlocked)","10/08/23","10:47:36 am","0:00:01"
"Screen off (locked)","10/08/23","9:51:08 am","0:56:28"
"Instagram","10/08/23","9:32:19 am","0:18:48"
"Google Play Store","10/08/23","9:31:36 am","0:00:03"
"Screen on (unlocked)","10/08/23","9:31:35 am","0:00:01"
"Screen off (locked)","10/08/23","9:25:57 am","0:05:38"
"Google Play Store","10/08/23","9:25:30 am","0:00:26"
"Instagram","10/08/23","9:21:52 am","0:03:33"
"LinkedIn","10/08/23","9:21:41 am","0:00:10"
"Lightroom","10/08/23","9:21:35 am","0:00:05"
"Screen on (unlocked)","10/08/23","9:21:11 am","0:00:01"
"Screen off (locked)","10/08/23","8:15:25 am","1:05:46"
"Clock","10/08/23","8:15:00 am","0:00:25"
"Screen on (unlocked)","10/08/23","8:14:59 am","0:00:01"
"Screen off (locked)","10/08/23","8:10:39 am","0:04:20"
"Clock","10/08/23","8:10:20 am","0:00:04"
"Screen on (unlocked)","10/08/23","8:10:20 am","0:00:01"
"Screen off (locked)","10/08/23","8:10:18 am","0:00:01"
"Clock","10/08/23","8:10:01 am","0:00:18"
"Screen on (unlocked)","10/08/23","8:10:00 am","0:00:01"
"Screen off (locked)","10/08/23","8:05:17 am","0:04:43"
"Clock","10/08/23","8:05:01 am","0:00:16"
"Screen on (unlocked)","10/08/23","8:05:00 am","0:00:01"
"Screen off (locked)","10/08/23","8:00:17 am","0:04:43"
"Clock","10/08/23","8:00:01 am","0:00:17"
"Screen on (unlocked)","10/08/23","8:00:00 am","0:00:01"
"Screen off (locked)","10/08/23","7:55:13 am","0:04:47"
"Clock","10/08/23","7:55:01 am","0:00:13"
"Screen on (unlocked)","10/08/23","7:55:00 am","0:00:01"
"Screen off (locked)","10/08/23","7:50:22 am","0:04:38"
"Clock","10/08/23","7:50:01 am","0:00:22"
"Screen on (unlocked)","10/08/23","7:50:00 am","0:00:01"
"Screen off (locked)","10/08/23","7:45:25 am","0:04:35"
"Clock","10/08/23","7:45:01 am","0:00:24"
"Screen on (unlocked)","10/08/23","7:45:00 am","0:00:01"
"Screen off (locked)","10/08/23","7:40:21 am","0:04:39"
"Clock","10/08/23","7:40:01 am","0:00:20"
"Screen on (unlocked)","10/08/23","7:40:00 am","0:00:01"
"Screen off (locked)","10/08/23","7:35:12 am","0:04:48"
"Clock","10/08/23","7:35:01 am","0:00:12"
"Screen on (unlocked)","10/08/23","7:35:00 am","0:00:01"
"Screen off (locked)","10/08/23","7:30:17 am","0:04:43"
"Clock","10/08/23","7:30:00 am","0:00:18"
"Screen on (unlocked)","10/08/23","7:29:59 am","0:00:01"
"Screen off (locked)","10/08/23","12:49:43 am","6:40:16"
"Clock","10/08/23","12:49:22 am","0:00:21"
"Google","10/08/23","12:49:15 am","0:00:03"
"Chrome","10/08/23","12:48:52 am","0:00:23"
"Google","10/08/23","12:48:50 am","0:00:02"
"Google","10/08/23","12:47:36 am","0:01:12"
"Instagram","10/08/23","12:45:35 am","0:01:57"
"Chrome","10/08/23","12:44:39 am","0:00:27"
"Permission controller","10/08/23","12:44:35 am","0:00:02"
"Calculator","10/08/23","12:44:21 am","0:00:12"
"Permission controller","10/08/23","12:44:20 am","0:00:00"
"Breeze","10/08/23","12:44:18 am","0:00:01"
"Chrome","10/08/23","12:43:37 am","0:00:40"
"Google","10/08/23","12:41:54 am","0:01:43"
"Chrome","10/08/23","12:41:38 am","0:00:17"
"Google","10/08/23","12:40:38 am","0:00:59"
"Chrome","10/08/23","12:40:29 am","0:00:09"
"Google","10/08/23","12:40:05 am","0:00:24"
"Chrome","10/08/23","12:39:49 am","0:00:16"
"Google","10/08/23","12:39:42 am","0:00:08"
"Chrome","10/08/23","12:39:10 am","0:00:32"
"Google","10/08/23","12:39:05 am","0:00:05"
"Chrome","10/08/23","12:38:28 am","0:00:37"
"Google","10/08/23","12:37:45 am","0:00:43"
"Chrome","10/08/23","12:37:36 am","0:00:08"
"Google","10/08/23","12:35:48 am","0:01:48"
"Chrome","10/08/23","12:35:45 am","0:00:03"
"Screen on (unlocked)","10/08/23","12:35:44 am","0:00:01"
"Screen off (locked)","10/08/23","12:29:24 am","0:06:20"
"Chrome","10/08/23","12:28:37 am","0:00:47"
"Google","10/08/23","12:25:35 am","0:03:02"
"Instagram","10/08/23","12:23:32 am","0:02:00"
"Gmail","10/08/23","12:23:11 am","0:00:19"
"Instagram","10/08/23","12:23:03 am","0:00:09"
"Instagram","10/08/23","12:22:59 am","0:00:02"
"Screen on (unlocked)","10/08/23","12:22:56 am","0:00:01"
"Screen off (locked)","09/08/23","11:54:03 pm","0:28:53"
"WhatsApp","09/08/23","11:51:14 pm","0:02:01"
"Calculator","09/08/23","11:51:02 pm","0:00:02"
"WhatsApp","09/08/23","11:47:23 pm","0:03:40"
"Calculator","09/08/23","11:47:22 pm","0:00:00"
"Screen on (unlocked)","09/08/23","11:47:22 pm","0:00:01"
"Screen off (locked)","09/08/23","11:19:55 pm","0:27:26"
"Calculator","09/08/23","11:19:33 pm","0:00:22"
"Screen on (unlocked)","09/08/23","11:19:30 pm","0:00:01"
"Screen off (locked)","09/08/23","11:06:32 pm","0:12:58"
"LinkedIn","09/08/23","11:06:13 pm","0:00:18"
"Instagram","09/08/23","10:53:05 pm","0:12:58"
"WhatsApp","09/08/23","10:52:56 pm","0:00:08"
"Instagram","09/08/23","10:50:47 pm","0:02:09"
"Calculator","09/08/23","10:50:18 pm","0:00:29"
"Instagram","09/08/23","10:50:10 pm","0:00:07"
"Screen on (unlocked)","09/08/23","10:50:10 pm","0:00:01"
"Screen off (locked)","09/08/23","10:50:01 pm","0:00:08"
"Instagram","09/08/23","10:27:38 pm","0:22:23"
"Screen on (unlocked)","09/08/23","10:27:38 pm","0:00:01"
"Screen off (locked)","09/08/23","10:26:23 pm","0:01:14"
"Instagram","09/08/23","10:22:23 pm","0:04:01"
"Spotify","09/08/23","10:22:01 pm","0:00:21"
"Instagram","09/08/23","10:15:23 pm","0:06:35"
"Screenshot","09/08/23","10:15:15 pm","0:00:08"
"Instagram","09/08/23","10:13:11 pm","0:02:04"
"YouTube","09/08/23","9:59:44 pm","0:13:24"
"Screen on (unlocked)","09/08/23","9:59:43 pm","0:00:01"
"Screen off (locked)","09/08/23","9:57:10 pm","0:02:33"
"YouTube","09/08/23","9:44:17 pm","0:12:52"
"Screen on (unlocked)","09/08/23","9:44:17 pm","0:00:01"
"Screen off (locked)","09/08/23","9:43:20 pm","0:00:57"
"YouTube","09/08/23","9:41:39 pm","0:01:42"
"Screen on (unlocked)","09/08/23","9:41:38 pm","0:00:01"
"Screen off (locked)","09/08/23","9:40:54 pm","0:00:44"
"YouTube","09/08/23","9:37:21 pm","0:03:34"
"Truecaller","09/08/23","9:37:18 pm","0:00:02"
"YouTube","09/08/23","9:35:52 pm","0:01:27"
"Prime Video","09/08/23","9:21:29 pm","0:14:20"
"Screen on (unlocked)","09/08/23","9:21:28 pm","0:00:01"
"Screen off (locked)","09/08/23","9:21:17 pm","0:00:11"
"Prime Video","09/08/23","9:18:11 pm","0:03:06"
"Screen on (unlocked)","09/08/23","9:18:10 pm","0:00:01"
"Screen off (locked)","09/08/23","9:17:18 pm","0:00:52"
"Prime Video","09/08/23","9:16:18 pm","0:01:00"
"Screen on (unlocked)","09/08/23","9:16:17 pm","0:00:01"
"Screen off (locked)","09/08/23","9:14:03 pm","0:02:14"
"Prime Video","09/08/23","9:13:04 pm","0:01:00"
"Screen on (unlocked)","09/08/23","9:13:03 pm","0:00:01"
"Screen off (locked)","09/08/23","9:11:06 pm","0:01:57"
"Prime Video","09/08/23","9:09:29 pm","0:01:36"
"Wireless Earphones","09/08/23","9:09:12 pm","0:00:06"
"Screen on (unlocked)","09/08/23","9:08:32 pm","0:00:01"
"Screen off (locked)","09/08/23","8:59:12 pm","0:09:20"
"Instagram","09/08/23","8:58:58 pm","0:00:14"
"Screen on (unlocked)","09/08/23","8:58:55 pm","0:00:01"
"Screen off (locked)","09/08/23","8:45:37 pm","0:13:18"
"Instagram","09/08/23","8:44:45 pm","0:00:51"
"WhatsApp","09/08/23","8:44:43 pm","0:00:01"
"Screen on (unlocked)","09/08/23","8:44:42 pm","0:00:01"
"Screen off (locked)","09/08/23","8:38:57 pm","0:05:46"
"WhatsApp","09/08/23","8:38:43 pm","0:00:14"
"Screen on (unlocked)","09/08/23","8:38:35 pm","0:00:01"
"Screen off (locked)","09/08/23","8:32:06 pm","0:06:29"
"Instagram","09/08/23","8:28:57 pm","0:03:08"
"Gmail","09/08/23","8:28:48 pm","0:00:08"
"Screen on (unlocked)","09/08/23","8:28:48 pm","0:00:01"
"Screen off (locked)","09/08/23","8:12:44 pm","0:16:03"
"Gmail","09/08/23","8:12:38 pm","0:00:06"
"Chrome","09/08/23","8:12:35 pm","0:00:03"
"Gmail","09/08/23","8:12:33 pm","0:00:02"
"Chrome","09/08/23","8:11:53 pm","0:00:40"
"Gmail","09/08/23","8:11:19 pm","0:00:34"
"Screen on (unlocked)","09/08/23","8:11:18 pm","0:00:01"
"Screen off (locked)","09/08/23","7:59:31 pm","0:11:47"
"WhatsApp","09/08/23","7:58:18 pm","0:01:13"
"Screen on (unlocked)","09/08/23","7:58:17 pm","0:00:01"
"Screen off (locked)","09/08/23","7:49:05 pm","0:09:12"
"WhatsApp","09/08/23","7:48:39 pm","0:00:27"
"Screen on (unlocked)","09/08/23","7:48:36 pm","0:00:01"
"Screen off (locked)","09/08/23","7:44:51 pm","0:03:45"
"WhatsApp","09/08/23","7:44:31 pm","0:00:19"
"Instagram","09/08/23","7:44:12 pm","0:00:02"
"Screen on (unlocked)","09/08/23","7:44:12 pm","0:00:01"
"Screen off (locked)","09/08/23","7:27:17 pm","0:16:55"
"Instagram","09/08/23","7:24:07 pm","0:03:10"
"Calculator","09/08/23","7:23:58 pm","0:00:02"
"Screen on (unlocked)","09/08/23","7:23:58 pm","0:00:01"
"Screen off (locked)","09/08/23","7:17:14 pm","0:06:44"
"Calculator","09/08/23","7:17:01 pm","0:00:13"
"Screen on (unlocked)","09/08/23","7:16:58 pm","0:00:01"
"Screen off (locked)","09/08/23","6:40:06 pm","0:36:52"
"Screen on (unlocked)","09/08/23","6:39:57 pm","0:00:01"
"Screen off (locked)","09/08/23","6:34:56 pm","0:05:01"
"WhatsApp","09/08/23","6:33:49 pm","0:01:07"
"Instagram","09/08/23","6:25:43 pm","0:08:05"
"WhatsApp","09/08/23","6:24:52 pm","0:00:48"
"Screen on (unlocked)","09/08/23","6:24:51 pm","0:00:01"
"Screen off (locked)","09/08/23","6:20:16 pm","0:04:34"
"WhatsApp","09/08/23","6:19:59 pm","0:00:17"
"LinkedIn","09/08/23","6:19:51 pm","0:00:07"
"WhatsApp","09/08/23","6:19:42 pm","0:00:09"
"Drive","09/08/23","6:17:32 pm","0:02:10"
"Screen on (unlocked)","09/08/23","6:17:31 pm","0:00:01"
"Screen off (locked)","09/08/23","6:17:03 pm","0:00:28"
"Drive","09/08/23","6:16:35 pm","0:00:28"
"WhatsApp","09/08/23","6:16:32 pm","0:00:01"
"WhatsApp","09/08/23","6:16:29 pm","0:00:02"
"LinkedIn","09/08/23","6:16:28 pm","0:00:01"
"Screen on (unlocked)","09/08/23","6:16:28 pm","0:00:01"
"Screen off (locked)","09/08/23","6:03:36 pm","0:12:52"
"LinkedIn","09/08/23","6:02:51 pm","0:00:45"
"Calculator","09/08/23","6:02:43 pm","0:00:02"
"Screen on (unlocked)","09/08/23","6:02:43 pm","0:00:01"
"Screen off (locked)","09/08/23","5:53:08 pm","0:09:34"
"Calculator","09/08/23","5:53:05 pm","0:00:04"
"Instagram","09/08/23","5:53:02 pm","0:00:01"
"Screen on (unlocked)","09/08/23","5:53:01 pm","0:00:01"
"Screen off (locked)","09/08/23","5:43:35 pm","0:09:27"
"Instagram","09/08/23","5:34:59 pm","0:08:35"
"YouTube","09/08/23","5:34:38 pm","0:00:20"
"YouTube","09/08/23","5:34:33 pm","0:00:05"
"Instagram","09/08/23","5:32:52 pm","0:01:38"
"WhatsApp","09/08/23","5:32:08 pm","0:00:41"
"Screen on (unlocked)","09/08/23","5:31:58 pm","0:00:01"
"Screen off (locked)","09/08/23","4:17:13 pm","1:14:45"
"Instagram","09/08/23","4:16:57 pm","0:00:01"
"Instagram","09/08/23","4:16:34 pm","0:00:19"
"WhatsApp","09/08/23","4:15:23 pm","0:01:09"
"Calculator","09/08/23","4:15:23 pm","0:00:00"
"Screen on (unlocked)","09/08/23","4:15:22 pm","0:00:01"
"Screen off (locked)","09/08/23","3:48:47 pm","0:26:36"
"Calculator","09/08/23","3:48:33 pm","0:00:13"
"Screen on (unlocked)","09/08/23","3:48:33 pm","0:00:01"
"Screen off (locked)","09/08/23","3:46:57 pm","0:01:36"
"Calculator","09/08/23","3:44:27 pm","0:02:30"
"Screen on (unlocked)","09/08/23","3:44:25 pm","0:00:01"
"Screen off (locked)","09/08/23","3:44:13 pm","0:00:12"
"WhatsApp","09/08/23","3:43:18 pm","0:00:48"
"Instagram","09/08/23","3:43:07 pm","0:00:06"
"Screen on (unlocked)","09/08/23","3:43:07 pm","0:00:01"
"Screen off (locked)","09/08/23","3:39:58 pm","0:03:08"
"Instagram","09/08/23","3:25:55 pm","0:14:03"
"WhatsApp","09/08/23","3:25:50 pm","0:00:04"
"Chrome","09/08/23","3:25:45 pm","0:00:03"
"Doc Scanner","09/08/23","3:25:33 pm","0:00:11"
"Chrome","09/08/23","3:25:28 pm","0:00:03"
"Docs","09/08/23","3:24:55 pm","0:00:33"
"Chrome","09/08/23","3:23:25 pm","0:01:28"
"WhatsApp","09/08/23","3:23:09 pm","0:00:16"
"YouTube","09/08/23","3:22:25 pm","0:00:44"
"Instagram","09/08/23","3:22:16 pm","0:00:08"
"Chrome","09/08/23","3:21:10 pm","0:01:05"
"Telegram","09/08/23","3:20:38 pm","0:00:32"
"LinkedIn","09/08/23","3:20:22 pm","0:00:15"
"Telegram","09/08/23","3:20:13 pm","0:00:10"
"Instagram","09/08/23","3:16:37 pm","0:03:35"
"Instagram","09/08/23","3:16:28 pm","0:00:02"
"Screen on (unlocked)","09/08/23","3:16:27 pm","0:00:01"
"Screen off (locked)","09/08/23","3:01:14 pm","0:15:13"
"Instagram","09/08/23","2:49:23 pm","0:11:51"
"Gmail","09/08/23","2:49:13 pm","0:00:08"
"Screen on (unlocked)","09/08/23","2:49:09 pm","0:00:01"
"Screen off (locked)","09/08/23","2:06:27 pm","0:42:42"
"WhatsApp","09/08/23","2:06:08 pm","0:00:14"
"Screen on (unlocked)","09/08/23","2:06:08 pm","0:00:01"
"Screen off (locked)","09/08/23","2:05:14 pm","0:00:54"
"WhatsApp","09/08/23","2:04:52 pm","0:00:21"
"Screen on (unlocked)","09/08/23","2:04:52 pm","0:00:01"
"Screen off (locked)","09/08/23","2:02:49 pm","0:02:03"
"WhatsApp","09/08/23","2:02:38 pm","0:00:11"
"Screen on (unlocked)","09/08/23","2:02:37 pm","0:00:01"
"Screen off (locked)","09/08/23","2:00:08 pm","0:02:30"
"WhatsApp","09/08/23","2:00:06 pm","0:00:02"
"Screen on (unlocked)","09/08/23","2:00:05 pm","0:00:01"
"Screen off (locked)","09/08/23","1:59:02 pm","0:01:03"
"WhatsApp","09/08/23","1:58:56 pm","0:00:07"
"Screen on (unlocked)","09/08/23","1:58:55 pm","0:00:01"
"Screen off (locked)","09/08/23","1:57:44 pm","0:01:11"
"WhatsApp","09/08/23","1:57:41 pm","0:00:03"
"Screen on (unlocked)","09/08/23","1:57:40 pm","0:00:01"
"Screen off (locked)","09/08/23","1:56:29 pm","0:01:11"
"WhatsApp","09/08/23","1:56:24 pm","0:00:05"
"Screen on (unlocked)","09/08/23","1:56:23 pm","0:00:01"
"Screen off (locked)","09/08/23","1:55:30 pm","0:00:54"
"WhatsApp","09/08/23","1:55:27 pm","0:00:03"
"Screen on (unlocked)","09/08/23","1:55:27 pm","0:00:01"
"Screen off (locked)","09/08/23","1:54:08 pm","0:01:18"
"WhatsApp","09/08/23","1:54:05 pm","0:00:04"
"Screen on (unlocked)","09/08/23","1:54:04 pm","0:00:01"
"Screen off (locked)","09/08/23","1:53:46 pm","0:00:18"
"WhatsApp","09/08/23","1:53:34 pm","0:00:12"
"Screen on (unlocked)","09/08/23","1:53:33 pm","0:00:01"
"Screen off (locked)","09/08/23","1:52:40 pm","0:00:53"
"WhatsApp","09/08/23","1:52:26 pm","0:00:14"
"Screen on (unlocked)","09/08/23","1:52:25 pm","0:00:01"
"Screen off (locked)","09/08/23","1:48:39 pm","0:03:46"
